UniverName,Name,Code,Scholarship,Contract,PSchol,PCont,Lang,Type,FirstSub,SecondSub
Buxoro Muhandislik Texnika Instituti,Suv ta’minoti va kanalizatsiya tizimlarini loyihalashtirish va ekspluatatsiyasi,5341200,81.7,66.3,43,35,uz,kunduzgi,Matematika,Fizika
Buxoro Muhandislik Texnika Instituti,Tabiiy tolalarni dastlabki ishlash texnologiyasi (xom ashyo va jarayon turlari bo‘yicha),5321200,82.3,72.2,44,38,uz,kunduzgi,Matematika,Fizika
Buxoro Muhandislik Texnika Instituti,Texnologik jarayonlarni boshqarishning axborot-kommunikatsiya tizimlari,5321700,138.6,94.8,74,50,uz,kunduzgi,Matematika,Fizika
Buxoro Muhandislik Texnika Instituti,Texnologik mashinalar va jihozlar (tarmoqlar bo‘yicha),5320300,110.2,81.8,59,43,uz,kunduzgi,Matematika,Fizika
Buxoro Muhandislik Texnika Instituti,Transport vositalari muhandisligi (turlari bo‘yicha),5310600,103.9,72.7,55,39,uz,kunduzgi,Matematika,Fizika
Buxoro Muhandislik Texnika Instituti,Yengil sanoat buyumlari konstruksiyasini ishlash va texnologiyasi (ishlab chiqarish turlari bo‘yicha),5320900,104.2,78.4,56,42,uz,kunduzgi,Matematika,Fizika
Buxoro Muhandislik Texnika Instituti,Yengil sanoat texnologiyalari va jihozlari (ishlab chiqarish turlari bo‘yicha),5321500,104.2,69.7,56,37,uz,kunduzgi,Matematika,Fizika
Buxoro Muhandislik Texnika Instituti,"Yog‘lar, efir moylari va parfumeriya-kosmetika mahsulotlari texnologiyasi",5322400,106.4,68.9,57,37,uz,kunduzgi,Biologiya,Kimyo
Toshkent Irrigatsiya Va Meliorasiya Instituti Buxoro Filiali,Ekologiya va atrof-muhit muhofazasi (suv xo‘jaligida),5630101,75.5,69.0,40,37,uz,kunduzgi,Biologiya,Kimyo
Toshkent Irrigatsiya Va Meliorasiya Instituti Buxoro Filiali,Geodeziya va geoinformatika,5313400,72.1,60.0,38,32,uz,kunduzgi,Matematika,Geografiya
Toshkent Irrigatsiya Va Meliorasiya Instituti Buxoro Filiali,Gidrologiya (daryo va suv omborlari gidrologiyasi),5141101,78.5,60.0,42,32,uz,kunduzgi,Matematika,Geografiya
Toshkent Irrigatsiya Va Meliorasiya Instituti Buxoro Filiali,Gidrotexnika inshootlari va nasos stansiyalaridan foydalanish,5450400,78.4,69.3,42,37,uz,kunduzgi,Matematika,Fizika
Toshkent Irrigatsiya Va Meliorasiya Instituti Buxoro Filiali,Gidrotexnika qurilishi (suv xo‘jaligida),5340701,79.3,66.5,42,35,uz,kunduzgi,Matematika,Fizika
Toshkent Irrigatsiya Va Meliorasiya Instituti Buxoro Filiali,Meliorativ gidrogeologiya,5450500,75.5,69.4,40,37,uz,kunduzgi,Matematika,Fizika
Toshkent Irrigatsiya Va Meliorasiya Instituti Buxoro Filiali,Qishloq va suv xo‘jaligida energiya ta’minoti,5430500,78.5,66.4,42,35,uz,kunduzgi,Matematika,Fizika
Toshkent Irrigatsiya Va Meliorasiya Instituti Buxoro Filiali,Qishloq xo‘jaligini mexanizatsiyalashtirish,5430100,78.8,66.1,42,35,uz,kunduzgi,Matematika,Fizika
Toshkent Irrigatsiya Va Meliorasiya Instituti Buxoro Filiali,Suv ta’minoti muhandislik tizimlari,5450700,88.3,72.8,47,39,uz,kunduzgi,Matematika,Fizika
Toshkent Irrigatsiya Va Meliorasiya Instituti Buxoro Filiali,Suv xo‘jaligi va melioratsiya,5450200,82.2,66.4,44,35,uz,kunduzgi,Matematika,Fizika
Toshkent Irrigatsiya Va Meliorasiya Instituti Buxoro Filiali,Suv xo‘jaligi va melioratsiya ishlarini mexanizatsiyalashtirish,5450300,75.7,66.1,40,35,uz,kunduzgi,Matematika,Fizika
Toshkent Irrigatsiya Va Meliorasiya Instituti Buxoro Filiali,Texnologik jarayonlar va ishlab chiqarishni avtomatlashtirish va boshqarish (suv xo‘jaligida),5311001,84.6,75.5,45,40,uz,kunduzgi,Matematika,Fizika
Toshkent Irrigatsiya Va Meliorasiya Instituti Buxoro Filiali,Yer kadastri va yerdan foydalanish,5410700,72.5,62.9,38,33,uz,kunduzgi,Matematika,Geografiya
Guliston Davlat Universiteti,Agrokimyo va agrotuproqshunoslik,5410100,145.0,119.7,77,64,uz,kunduzgi,Biologiya,Kimyo
Guliston Davlat Universiteti,Agronomiya: anorchilik,5410215,129.8,104.5,69,56,uz,kunduzgi,Biologiya,Kimyo
Guliston Davlat Universiteti,Amaliy matematika,5130200,127.1,107.4,68,57,uz,kunduzgi,Matematika,Fizika
Guliston Davlat Universiteti,Biologiya (turlari bo‘yicha),5140100,160.8,148.4,86,79,uz,kunduzgi,Biologiya,Kimyo
Guliston Davlat Universiteti,Biotexnologiya (tarmoqlar bo‘yicha),5320500,112.7,81.9,60,44,uz,kunduzgi,Biologiya,Kimyo
Guliston Davlat Universiteti,Boshlang‘ich ta’lim,5111700,132.9,117.6,71,63,uz,kunduzgi,Matematika,Ona tili
Guliston Davlat Universiteti,Dorivor o‘simliklarni yetishtirish va qayta ishlash texnologiyasi,5411100,145.1,123.3,78,66,uz,kunduzgi,Biologiya,Kimyo
Guliston Davlat Universiteti,Ekologiya va atrof-muhit muhofazasi (tarmoqlar va sohalar bo‘yicha),5630100,102.8,84.5,55,45,uz,kunduzgi,Biologiya,Kimyo
Guliston Davlat Universiteti,Filologiya va tillarni o‘qitish: o‘zbek tili,5120101,151.0,138.5,81,74,uz,kunduzgi,Ona tili,Chet tili
Guliston Davlat Universiteti,Fizika,5140200,135.2,104.4,72,56,uz,kunduzgi,Matematika,Fizika
Guliston Davlat Universiteti,Geografiya va iqtisodiy bilim asoslari,5110500,120.6,97.9,64,52,uz,kunduzgi,Matematika,Geografiya
Guliston Davlat Universiteti,Ijtimoiy ish: oila va bolalar bilan ishlash,5520102,85.3,72.7,45,39,uz,kunduzgi,Matematika,Chet tili
Guliston Davlat Universiteti,Iqtisodiyot (tarmoqlar va sohalar bo‘yicha),5230100,176.2,129.7,94,69,uz,kunduzgi,Matematika,Chet tili
Guliston Davlat Universiteti,Issiqxona xo‘jaligini tashkil etish va yuritish,5411700,104.3,88.3,56,47,uz,kunduzgi,Biologiya,Kimyo
Guliston Davlat Universiteti,Kimyo (turlari bo‘yicha),5140500,101.1,81.7,54,43,uz,kunduzgi,Kimyo,Matematika
Guliston Davlat Universiteti,Madaniyat va san’at muassasalarini tashkil etish hamda boshqarish,5151700,160.5,145.2,86,78,uz,kunduzgi,Tarix,Ona tili
Guliston Davlat Universiteti,Maktabgacha ta’lim,5111800,141.8,103.9,76,55,uz,kunduzgi,Biologiya,Ona tili
Guliston Davlat Universiteti,Matematika,5130100,145.2,126.6,78,68,uz,kunduzgi,Matematika,Fizika
Guliston Davlat Universiteti,Matematika va informatika,5110100,129.6,107.4,69,57,uz,kunduzgi,Matematika,Fizika
Guliston Davlat Universiteti,Menejment (tarmoqlar va sohalar bo‘yicha),5230200,154.2,123.1,82,66,uz,kunduzgi,Matematika,Chet tili
Guliston Davlat Universiteti,Mevachilik va uzumchilik,5411000,107.6,82.7,57,44,uz,kunduzgi,Biologiya,Kimyo
Guliston Davlat Universiteti,"Milliy g‘oya, ma’naviyat asoslari va huquq ta’limi",5111600,167.1,151.4,89,81,uz,kunduzgi,Tarix,Ona tili
Guliston Davlat Universiteti,Oziq-ovqat texnologiyasi (mahsulot turlari bo‘yicha),5321000,100.6,75.6,54,40,uz,kunduzgi,Biologiya,Kimyo
Guliston Davlat Universiteti,O‘zbek tili va adabiyoti,5111200,167.1,160.7,89,86,uz,kunduzgi,Ona tili,Tarix
Guliston Davlat Universiteti,Pedagogika va psixologiya,5110900,139.0,113.6,74,61,uz,kunduzgi,Biologiya,Ona tili
Guliston Davlat Universiteti,Psixologiya: amaliy psixologiya,5210203,120.2,101.1,64,54,uz,kunduzgi,Biologiya,Ona tili
Guliston Davlat Universiteti,Qishloq xo‘jalik mahsulotlarini saqlash va dastlabki ishlash texnologiyasi (mahsulotlar turlari bo‘yicha),5410500,91.3,75.7,49,40,uz,kunduzgi,Biologiya,Kimyo
Guliston Davlat Universiteti,"Sabzavotchilik, polizchilik va kartoshkachilik",5411600,107.1,85.2,57,45,uz,kunduzgi,Biologiya,Kimyo
Guliston Davlat Universiteti,Tabiiy tolalarni dastlabki ishlash texnologiyasi (xom ashyo va jarayon turlari bo‘yicha),5321200,84.7,75.5,45,40,uz,kunduzgi,Matematika,Fizika
Guliston Davlat Universiteti,Tarix (mamlakatlar va yo‘nalishlar bo‘yicha),5120300,164.0,148.2,88,79,uz,kunduzgi,Tarix,Geografiya
Guliston Davlat Universiteti,Texnologik ta’lim,5112100,103.4,81.6,55,43,uz,kunduzgi,Matematika,Fizika
Guliston Davlat Universiteti,Xorijiy til va adabiyoti: ingliz tili,5111400,179.7,167.0,96,89,uz,kunduzgi,Ona tili,Chet tili
Guliston Davlat Universiteti,Yengil sanoat buyumlari konstruksiyasini ishlash va texnologiyasi (ishlab chiqarish turlari bo‘yicha),5320900,104.3,78.8,56,42,uz,kunduzgi,Matematika,Fizika
Termiz Davlat Universitetining Denov Filiali,Bank ishi va auditi,5230700,123.0,100.7,66,54,uz,kunduzgi,Matematika,Chet tili
Termiz Davlat Universitetining Denov Filiali,Biologiya (turlari bo‘yicha),5140100,142.2,135.7,76,72,uz,kunduzgi,Biologiya,Kimyo
Termiz Davlat Universitetining Denov Filiali,Biznesni boshqarish (tarmoqlar bo‘yicha),5230300,122.8,107.0,66,57,uz,kunduzgi,Matematika,Chet tili
Termiz Davlat Universitetining Denov Filiali,Boshlang‘ich ta’lim,5111700,129.0,113.8,69,61,uz,kunduzgi,Matematika,Ona tili
Termiz Davlat Universitetining Denov Filiali,Buxgalteriya hisobi va audit (tarmoqlar bo‘yicha),5230900,135.4,113.4,72,60,uz,kunduzgi,Matematika,Chet tili
Termiz Davlat Universitetining Denov Filiali,Filologiya va tillarni o‘qitish: o‘zbek tili,5120101,135.8,126.5,73,68,uz,kunduzgi,Ona tili,Chet tili
Termiz Davlat Universitetining Denov Filiali,Fizika,5140200,97.6,78.9,52,42,uz,kunduzgi,Matematika,Fizika
Termiz Davlat Universitetining Denov Filiali,Iqtisodiyot (tarmoqlar va sohalar bo‘yicha),5230100,153.9,132.4,82,71,uz,kunduzgi,Matematika,Chet tili
Termiz Davlat Universitetining Denov Filiali,Kimyo (turlari bo‘yicha),5140500,75.6,69.3,40,37,uz,kunduzgi,Kimyo,Matematika
Termiz Davlat Universitetining Denov Filiali,Maktabgacha ta’lim,5111800,125.7,100.9,67,54,uz,kunduzgi,Biologiya,Ona tili
Termiz Davlat Universitetining Denov Filiali,Matematika,5130100,117.2,104.4,63,56,uz,kunduzgi,Matematika,Fizika
Termiz Davlat Universitetining Denov Filiali,Matematika va informatika,5110100,133.0,101.3,71,54,uz,kunduzgi,Matematika,Fizika
Termiz Davlat Universitetining Denov Filiali,Moliya va moliyaviy texnologiyalar,5230600,132.3,107.5,71,57,uz,kunduzgi,Matematika,Chet tili
Termiz Davlat Universitetining Denov Filiali,Tarix (mamlakatlar va yo‘nalishlar bo‘yicha),5120300,160.9,141.9,86,76,uz,kunduzgi,Tarix,Geografiya
Termiz Davlat Universitetining Denov Filiali,Xorijiy til va adabiyoti: ingliz tili,5111400,179.7,163.6,96,87,uz,kunduzgi,Ona tili,Chet tili
Jizzax Davlat Pedagogika Instituti,Biologiya,5110400,160.8,145.6,86,78,uz,kunduzgi,Biologiya,Kimyo
Jizzax Davlat Pedagogika Instituti,Boshlang‘ich ta’lim,5111700,154.0,123.3,82,66,uz,kunduzgi,Matematika,Ona tili
Jizzax Davlat Pedagogika Instituti,Defektologiya: logopediya,5111901,135.5,116.1,72,62,uz,kunduzgi,Biologiya,Ona tili
Jizzax Davlat Pedagogika Instituti,Fizika va astronomiya,5110200,141.5,107.1,76,57,uz,kunduzgi,NaN,NaN
Jizzax Davlat Pedagogika Instituti,Geografiya va iqtisodiy bilim asoslari,5110500,120.6,95.1,64,51,uz,kunduzgi,Matematika,Geografiya
Jizzax Davlat Pedagogika Instituti,Kimyo,5110300,110.3,82.1,59,44,uz,kunduzgi,Kimyo,Matematika
Jizzax Davlat Pedagogika Instituti,Maktab menejmenti,5611700,125.6,110.1,67,59,uz,kunduzgi,Matematika,Chet tili
Jizzax Davlat Pedagogika Instituti,Maktabgacha ta’lim,5111800,132.5,103.8,71,55,uz,kunduzgi,Biologiya,Ona tili
Jizzax Davlat Pedagogika Instituti,Maktabgacha va boshlang‘ich ta’limda xorijiy til (ingliz tili),5112200,167.0,160.7,89,86,uz,kunduzgi,Chet tili,Ona tili
Jizzax Davlat Pedagogika Instituti,Matematika va informatika,5110100,154.7,122.7,83,65,uz,kunduzgi,Matematika,Fizika
Jizzax Davlat Pedagogika Instituti,"Milliy g‘oya, ma’naviyat asoslari va huquq ta’limi",5111600,173.0,154.4,93,83,uz,kunduzgi,Tarix,Ona tili
Jizzax Davlat Pedagogika Instituti,O‘zbek tili va adabiyoti,5111200,173.4,164.0,93,88,uz,kunduzgi,Ona tili,Tarix
Jizzax Davlat Pedagogika Instituti,Pedagogika va psixologiya,5110900,167.0,120.2,89,64,uz,kunduzgi,Biologiya,Ona tili
Jizzax Davlat Pedagogika Instituti,Tarix,5110600,164.1,151.6,88,81,uz,kunduzgi,Tarix,Geografiya
Jizzax Davlat Pedagogika Instituti,Texnologik ta’lim,5112100,106.9,81.7,57,43,uz,kunduzgi,Matematika,Fizika
Jizzax Davlat Pedagogika Instituti,Xorijiy til va adabiyoti: ingliz tili,5111400,179.7,164.0,96,88,uz,kunduzgi,Ona tili,Chet tili
Jizzax Politexnika Instituti,Arxitektura (turlari bo‘yicha),5340100,88.8,78.6,47,42,uz,kunduzgi,Matematika,Ona tili
Jizzax Politexnika Instituti,Avtomobilsozlik va traktorsozlik,5310500,82.0,75.9,44,40,uz,kunduzgi,Matematika,Fizika
Jizzax Politexnika Instituti,Bino va inshootlar qurilishi (turlari bo‘yicha),5340200,97.9,78.9,52,42,uz,kunduzgi,Matematika,Fizika
Jizzax Politexnika Instituti,Buxgalteriya hisobi va audit (tarmoqlar bo‘yicha),5230900,144.5,115.9,77,62,uz,kunduzgi,Matematika,Chet tili
Jizzax Politexnika Instituti,Devorbop va pardozbop qurilish materiallari texnologiyasi,5341800,82.2,72.6,44,39,uz,kunduzgi,Matematika,Fizika
Jizzax Politexnika Instituti,Ekologiya va atrof-muhit muhofazasi (tarmoqlar va sohalar bo‘yicha),5630100,110.3,87.5,59,47,uz,kunduzgi,Biologiya,Kimyo
Jizzax Politexnika Instituti,Elektr energetikasi (tarmoqlar va yo‘nalishlar bo‘yicha),5310200,110.6,91.7,59,49,uz,kunduzgi,Matematika,Fizika
Jizzax Politexnika Instituti,"Elektr texnikasi, elektr mexanikasi va elektr texnologiyalari (tarmoqlar bo‘yicha)",5310700,103.9,91.3,55,49,uz,kunduzgi,Matematika,Fizika
Jizzax Politexnika Instituti,Elektronika va asbobsozlik (tarmoqlar bo‘yicha),5310800,94.3,81.6,50,43,uz,kunduzgi,Matematika,Fizika
Jizzax Politexnika Instituti,Energetika (tarmoqlar bo‘yicha),5310100,113.9,81.9,61,44,uz,kunduzgi,Matematika,Fizika
Jizzax Politexnika Instituti,Kimyoviy texnologiya (ishlab chiqarish turlari bo‘yicha),5320400,81.9,75.7,44,40,uz,kunduzgi,Kimyo,Matematika
Jizzax Politexnika Instituti,"Mashinasozlik texnologiyasi, mashinasozlik ishlab chiqarishini jihozlash va avtomatlashtirish",5320200,110.3,95.1,59,51,uz,kunduzgi,Matematika,Fizika
Jizzax Politexnika Instituti,Materialshunoslik va yangi materiallar texnologiyasi (qurilish),5320101,75.8,72.7,40,39,uz,kunduzgi,Kimyo,Matematika
Jizzax Politexnika Instituti,Mehnat muhofazasi va texnika xavfsizligi (tarmoqlar bo‘yicha),5640200,107.9,79.1,58,42,uz,kunduzgi,Matematika,Fizika
Jizzax Politexnika Instituti,Menejment (tarmoqlar va sohalar bo‘yicha),5230200,141.5,118.6,76,63,uz,kunduzgi,Matematika,Chet tili
Jizzax Politexnika Instituti,"Metrologiya, standartlashtirish va mahsulot sifati menejmenti (tarmoqlar bo‘yicha)",5310900,91.4,78.7,49,42,uz,kunduzgi,Matematika,Fizika
Jizzax Politexnika Instituti,Muhandislik kommunikatsiyalari qurilishi va montaji (turlari bo‘yicha),5340400,88.9,72.9,47,39,uz,kunduzgi,Matematika,Fizika
Jizzax Politexnika Instituti,Neft va neft-gazni qayta ishlash texnologiyasi,5321300,84.9,78.5,45,42,uz,kunduzgi,Kimyo,Matematika
Jizzax Politexnika Instituti,Oziq-ovqat texnologiyasi (mahsulot turlari bo‘yicha),5321000,85.1,78.2,45,42,uz,kunduzgi,Biologiya,Kimyo
Jizzax Politexnika Instituti,Qishloq xo‘jaligini mexanizatsiyalashtirish,5430100,75.7,72.4,40,38,uz,kunduzgi,Matematika,Fizika
Jizzax Politexnika Instituti,Qishloq xo‘jalik mahsulotlarini saqlash va dastlabki ishlash texnologiyasi (mahsulotlar turlari bo‘yicha),5410500,109.4,75.4,58,40,uz,kunduzgi,Biologiya,Kimyo
Jizzax Politexnika Instituti,"Qurilish materiallari, buyumlari va konstruksiyalarini ishlab chiqarish",5340500,82.5,72.4,44,38,uz,kunduzgi,Matematika,Fizika
Jizzax Politexnika Instituti,Radioelektron qurilmalar va tizimlar (tarmoqlar bo‘yicha),5350700,94.6,75.9,50,40,uz,kunduzgi,Matematika,Fizika
Jizzax Politexnika Instituti,Tabiiy tolalarni dastlabki ishlash texnologiyasi (xom ashyo va jarayon turlari bo‘yicha),5321200,85.2,72.5,45,38,uz,kunduzgi,Matematika,Fizika
Jizzax Politexnika Instituti,Texnologik jarayonlar va ishlab chiqarishni avtomatlashtirish va boshqarish (tarmoqlar bo‘yicha),5311000,79.0,75.3,42,40,uz,kunduzgi,Matematika,Fizika
Jizzax Politexnika Instituti,Transport logistikasi (transport turlari bo‘yicha),5620100,129.6,103.4,69,55,uz,kunduzgi,Matematika,Fizika
Jizzax Politexnika Instituti,Transport vositalari muhandisligi (turlari bo‘yicha),5310600,94.8,75.5,50,40,uz,kunduzgi,Matematika,Fizika
Jizzax Politexnika Instituti,Yengil sanoat buyumlari konstruksiyasini ishlash va texnologiyasi (ishlab chiqarish turlari bo‘yicha),5320900,91.9,78.6,49,42,uz,kunduzgi,Matematika,Fizika
Jizzax Politexnika Instituti,Yo‘l muhandisligi (sohalar va faoliyat turlari bo‘yicha),5340600,98.3,72.6,52,39,uz,kunduzgi,Matematika,Fizika
Ozbekiston Milliy Universiteti Jizzax Filiali,Amaliy matematika,5130200,145.3,129.6,78,69,uz,kunduzgi,Matematika,Fizika
Ozbekiston Milliy Universiteti Jizzax Filiali,Axborot tizimlari va texnologiyalari (tarmoqlar va sohalar bo‘yicha),5330200,129.1,104.7,69,56,uz,kunduzgi,NaN,NaN
Ozbekiston Milliy Universiteti Jizzax Filiali,Axborot xavfsizligi (sohalar bo‘yicha),5330300,126.9,98.0,68,52,uz,kunduzgi,Matematika,Fizika
Ozbekiston Milliy Universiteti Jizzax Filiali,Biotexnologiya (tarmoqlar bo‘yicha),5320500,115.5,85.2,62,45,uz,kunduzgi,Biologiya,Kimyo
Ozbekiston Milliy Universiteti Jizzax Filiali,Filologiya va tillarni o‘qitish: ingliz tili,5120112,167.3,160.8,89,86,uz,kunduzgi,Chet tili,Ona tili
Ozbekiston Milliy Universiteti Jizzax Filiali,Iqtisodiyot (tarmoqlar va sohalar bo‘yicha),5230100,169.9,129.3,91,69,uz,kunduzgi,Matematika,Chet tili
Ozbekiston Milliy Universiteti Jizzax Filiali,Kompyuter ilmlari va dasturlash texnologiyalari (yo‘nalishlar bo‘yicha),5330100,114.0,88.6,61,47,uz,kunduzgi,Matematika,Fizika
Ozbekiston Milliy Universiteti Jizzax Filiali,Psixologiya: oila psixologiyasi,5210204,130.0,100.5,69,54,uz,kunduzgi,Biologiya,Ona tili
Ozbekiston Milliy Universiteti Jizzax Filiali,Psixologiya: yoshlar psixologiyasi,5210205,116.3,91.9,62,49,uz,kunduzgi,Biologiya,Ona tili
Milliy Rassomlik Va Dizayn Instituti,Menejment (art menejment va galereya ishi),5230207,131.4,115.9,70,62,uz,kunduzgi,Matematika,Chet tili
Milliy Rassomlik Va Dizayn Instituti,Muzeyshunoslik: muzey menejmenti va madaniy turizm,5151902,160.8,148.5,86,79,uz,kunduzgi,Tarix,Ona tili
Milliy Rassomlik Va Dizayn Instituti,"Muzeyshunoslik: muzey predmetlari ekspertizasi, konservatsiyalash va ta’mirlash",5151901,160.8,147.9,86,79,uz,kunduzgi,Tarix,Ona tili
Qoraqalpoq Davlat Universiteti,Amaliy matematika,5130200,148.2,126.3,79,67,uz,kunduzgi,Matematika,Fizika
Qoraqalpoq Davlat Universiteti,Arxitektura (turlari bo‘yicha),5340100,97.8,75.8,52,40,uz,kunduzgi,Matematika,Ona tili
Qoraqalpoq Davlat Universiteti,Axborot xizmati va jamoatchilik bilan aloqalar,5220200,139.0,95.0,74,51,uz,kunduzgi,Ona tili,Chet tili
Qoraqalpoq Davlat Universiteti,Bino va inshootlar qurilishi (turlari bo‘yicha),5340200,138.8,88.6,74,47,uz,kunduzgi,Matematika,Fizika
Qoraqalpoq Davlat Universiteti,Biologiya (turlari bo‘yicha),5140100,154.7,139.0,83,74,uz,kunduzgi,Biologiya,Kimyo
Qoraqalpoq Davlat Universiteti,Devorbop va pardozbop qurilish materiallari texnologiyasi,5341800,97.9,72.7,52,39,uz,kunduzgi,Matematika,Fizika
Qoraqalpoq Davlat Universiteti,Dorivor o‘simliklarni yetishtirish va qayta ishlash texnologiyasi,5411100,138.7,123.5,74,66,uz,kunduzgi,Biologiya,Kimyo
Qoraqalpoq Davlat Universiteti,Ekologiya va atrof-muhit muhofazasi (tarmoqlar va sohalar bo‘yicha),5630100,88.4,75.7,47,40,uz,kunduzgi,Biologiya,Kimyo
Qoraqalpoq Davlat Universiteti,Elektr energetikasi (tarmoqlar va yo‘nalishlar bo‘yicha),5310200,120.3,94.4,64,50,uz,kunduzgi,Matematika,Fizika
Qoraqalpoq Davlat Universiteti,Energetika (tarmoqlar bo‘yicha),5310100,145.5,116.6,78,62,uz,kunduzgi,Matematika,Fizika
Qoraqalpoq Davlat Universiteti,Filologiya va tillarni o‘qitish: ingliz tili,5120112,167.1,160.6,89,86,uz,kunduzgi,Chet tili,Ona tili
Qoraqalpoq Davlat Universiteti,Filologiya va tillarni o‘qitish: nemis tili,5120113,128.4,94.7,69,50,uz,kunduzgi,NaN,NaN
Qoraqalpoq Davlat Universiteti,Filologiya va tillarni o‘qitish: o‘zbek tili,5120101,145.3,128.6,78,69,uz,kunduzgi,Ona tili,Chet tili
Qoraqalpoq Davlat Universiteti,Fizika,5140200,160.6,103.9,86,55,uz,kunduzgi,Matematika,Fizika
Qoraqalpoq Davlat Universiteti,"Geodeziya, kartografiya va kadastr (funksiyalari bo‘yicha)",5311500,91.0,69.2,48,37,uz,kunduzgi,Matematika,Geografiya
Qoraqalpoq Davlat Universiteti,Geografiya,5140600,113.6,85.5,61,45,uz,kunduzgi,Matematika,Geografiya
Qoraqalpoq Davlat Universiteti,Gid hamrohligi va tarjimonlik faoliyati: ingliz tili,5611501,163.7,151.8,88,81,uz,kunduzgi,Chet tili,Ona tili
Qoraqalpoq Davlat Universiteti,Iqtisodiyot (tarmoqlar va sohalar bo‘yicha),5230100,169.9,122.8,91,66,uz,kunduzgi,Matematika,Chet tili
Qoraqalpoq Davlat Universiteti,Jurnalistika (faoliyat turlari bo‘yicha),5220100,145.0,95.4,77,51,uz,kunduzgi,Ona tili,Chet tili
Qoraqalpoq Davlat Universiteti,Kimyo (turlari bo‘yicha),5140500,97.2,75.4,52,40,uz,kunduzgi,Kimyo,Matematika
Qoraqalpoq Davlat Universiteti,Kimyoviy texnologiya (ishlab chiqarish turlari bo‘yicha),5320400,94.6,72.7,50,39,uz,kunduzgi,Kimyo,Matematika
Qoraqalpoq Davlat Universiteti,Kompyuter ilmlari va dasturlash texnologiyalari (yo‘nalishlar bo‘yicha),5330100,135.9,91.4,73,49,uz,kunduzgi,Matematika,Fizika
Qoraqalpoq Davlat Universiteti,Matematika,5130100,166.9,138.7,89,74,uz,kunduzgi,Matematika,Fizika
Qoraqalpoq Davlat Universiteti,"Metrologiya, standartlashtirish va mahsulot sifati menejmenti (tarmoqlar bo‘yicha)",5310900,138.4,94.0,74,50,uz,kunduzgi,Matematika,Fizika
Qoraqalpoq Davlat Universiteti,Moliya va moliyaviy texnologiyalar,5230600,189.0,125.7,101,67,uz,kunduzgi,Matematika,Chet tili
Qoraqalpoq Davlat Universiteti,Muhandislik kommunikatsiyalari qurilishi va montaji (turlari bo‘yicha),5340400,123.1,79.3,66,42,uz,kunduzgi,Matematika,Fizika
Qoraqalpoq Davlat Universiteti,Neft va gaz ishi (faoliyat turlari bo‘yicha),5311900,157.2,100.7,84,54,uz,kunduzgi,Matematika,Fizika
Qoraqalpoq Davlat Universiteti,Neft va neft-gazni qayta ishlash texnologiyasi,5321300,91.2,72.4,49,38,uz,kunduzgi,Kimyo,Matematika
Qoraqalpoq Davlat Universiteti,Oziq-ovqat texnologiyasi (mahsulot turlari bo‘yicha),5321000,106.7,78.3,57,42,uz,kunduzgi,Biologiya,Kimyo
Qoraqalpoq Davlat Universiteti,Psixologiya: amaliy psixologiya,5210203,129.7,97.7,69,52,uz,kunduzgi,Biologiya,Ona tili
